,Year,Age,Total,Country,cat_color
1141,2013,31,836263,KOR,indianred
1142,2013,32,833077,KOR,indianred
1143,2013,33,823458,KOR,indianred
1144,2013,34,718466,KOR,indianred
1145,2013,35,775488,KOR,indianred
1146,2013,36,758582,KOR,indianred
1147,2013,37,786143,KOR,indianred
1148,2013,38,853713,KOR,indianred
1149,2013,39,888648,KOR,indianred
1150,2013,40,889471,KOR,indianred
1151,2013,41,937178,KOR,indianred
1152,2013,42,912267,KOR,indianred
1153,2013,43,918328,KOR,indianred
1154,2013,44,920847,KOR,indianred
1155,2013,45,856621,KOR,indianred
1156,2013,46,811705,KOR,indianred
1157,2013,47,846885,KOR,indianred
1158,2013,48,828886,KOR,indianred
1159,2013,49,788342,KOR,indianred
1160,2013,50,876853,KOR,indianred
1161,2013,51,911491,KOR,indianred
1162,2013,52,919999,KOR,indianred
1163,2013,53,850330,KOR,indianred
1164,2013,54,776910,KOR,indianred
1165,2013,55,770758,KOR,indianred
1166,2013,56,696331,KOR,indianred
1167,2013,57,721070,KOR,indianred
1168,2013,58,614290,KOR,indianred
1169,2013,59,530513,KOR,indianred
1170,2013,60,586910,KOR,indianred
1171,2013,61,428778,KOR,indianred
1172,2013,62,456922,KOR,indianred
1173,2013,63,462554,KOR,indianred
1174,2013,64,459362,KOR,indianred
1175,2013,65,463947,KOR,indianred
1176,2013,66,370213,KOR,indianred
1177,2013,67,331274,KOR,indianred
1178,2013,68,354582,KOR,indianred
1179,2013,69,357809,KOR,indianred
1180,2013,70,441888,KOR,indianred
1181,2013,71,363503,KOR,indianred
1182,2013,72,321827,KOR,indianred
1183,2013,73,331975,KOR,indianred
1184,2013,74,299037,KOR,indianred
1185,2013,75,276649,KOR,indianred
1186,2013,76,258807,KOR,indianred
1187,2013,77,246516,KOR,indianred
1188,2013,78,218058,KOR,indianred
1189,2013,79,185683,KOR,indianred
1190,2013,80,170587,KOR,indianred
1191,2013,81,140026,KOR,indianred
1192,2013,82,126924.17,KOR,indianred
1193,2013,83,115155.92,KOR,indianred
1194,2013,84,99509.5,KOR,indianred
1195,2013,85,83513.98,KOR,indianred
1196,2013,86,67805.82,KOR,indianred
1197,2013,87,55076.54,KOR,indianred
1198,2013,88,45814.68,KOR,indianred
1199,2013,89,41530.97,KOR,indianred
1200,2013,90,34930,KOR,indianred
1201,2013,91,24767.87,KOR,indianred
1202,2013,92,17928.45,KOR,indianred
1203,2013,93,13049.25,KOR,indianred
1204,2013,94,9415.88,KOR,indianred
1205,2013,95,7131.22,KOR,indianred
1206,2013,96,5157.93,KOR,indianred
1207,2013,97,3321.45,KOR,indianred
1208,2013,98,2207.56,KOR,indianred
1209,2013,99,1549.95,KOR,indianred
1210,2013,100,979.14,KOR,indianred
1211,2013,101,580.42,KOR,indianred
1212,2013,102,329.32,KOR,indianred
1213,2013,103,190.16,KOR,indianred
1214,2013,104,107,KOR,indianred
1215,2013,105,54.98,KOR,indianred
1216,2013,106,27.05,KOR,indianred
1217,2013,107,13.32,KOR,indianred
1218,2013,108,5.51,KOR,indianred
1219,2013,109,2.19,KOR,indianred
1220,2013,110,1.21,KOR,indianred
1221,2014,0,421447,KOR,indianred
1222,2014,1,486590,KOR,indianred
1223,2014,2,473972,KOR,indianred
1224,2014,3,471837,KOR,indianred
1225,2014,4,446868,KOR,indianred
1226,2014,5,467728,KOR,indianred
1227,2014,6,494969,KOR,indianred
1228,2014,7,449005,KOR,indianred
1229,2014,8,435650,KOR,indianred
1230,2014,9,473567,KOR,indianred
1231,2014,10,493097,KOR,indianred
1232,2014,11,494455,KOR,indianred
1233,2014,12,558993,KOR,indianred
1234,2014,13,638649,KOR,indianred
1235,2014,14,619119,KOR,indianred
1236,2014,15,638986,KOR,indianred
1237,2014,16,670498,KOR,indianred
1238,2014,17,684035,KOR,indianred
1239,2014,18,706265,KOR,indianred
1240,2014,19,711535,KOR,indianred
1241,2014,20,707540,KOR,indianred
1242,2014,21,721862,KOR,indianred
1243,2014,22,698864,KOR,indianred
1244,2014,23,636285,KOR,indianred
1245,2014,24,627429,KOR,indianred
1246,2014,25,622009,KOR,indianred
1247,2014,26,613680,KOR,indianred
1248,2014,27,623660,KOR,indianred
1249,2014,28,648769,KOR,indianred
1250,2014,29,657994,KOR,indianred
1251,2014,30,744356,KOR,indianred
1252,2014,31,817961,KOR,indianred
1253,2014,32,836258,KOR,indianred
1254,2014,33,832902,KOR,indianred
1255,2014,34,823287,KOR,indianred
1256,2014,35,718368,KOR,indianred
1257,2014,36,775217,KOR,indianred
1258,2014,37,758334,KOR,indianred
1259,2014,38,785723,KOR,indianred
1260,2014,39,853382,KOR,indianred
1261,2014,40,888079,KOR,indianred
1262,2014,41,889113,KOR,indianred
1263,2014,42,936681,KOR,indianred
1264,2014,43,911637,KOR,indianred
1265,2014,44,917627,KOR,indianred
1266,2014,45,919888,KOR,indianred
1267,2014,46,855672,KOR,indianred
1268,2014,47,810613,KOR,indianred
1269,2014,48,845755,KOR,indianred
1270,2014,49,827511,KOR,indianred
1271,2014,50,786978,KOR,indianred
1272,2014,51,875148,KOR,indianred
1273,2014,52,909366,KOR,indianred
1274,2014,53,917801,KOR,indianred
1275,2014,54,848054,KOR,indianred
1276,2014,55,774631,KOR,indianred
1277,2014,56,768120,KOR,indianred
1278,2014,57,693834,KOR,indianred
1279,2014,58,718437,KOR,indianred
1280,2014,59,611732,KOR,indianred
1281,2014,60,528127,KOR,indianred
1282,2014,61,583979,KOR,indianred
1283,2014,62,426277,KOR,indianred
1284,2014,63,454034,KOR,indianred
1285,2014,64,459361,KOR,indianred
1286,2014,65,456359,KOR,indianred
1287,2014,66,460690,KOR,indianred
1288,2014,67,367012,KOR,indianred
1289,2014,68,327916,KOR,indianred
1290,2014,69,350664,KOR,indianred
1291,2014,70,353170,KOR,indianred
1292,2014,71,435363,KOR,indianred
1293,2014,72,357437,KOR,indianred
1294,2014,73,315649,KOR,indianred
1295,2014,74,324779,KOR,indianred
1296,2014,75,291733,KOR,indianred
1297,2014,76,269045,KOR,indianred
1298,2014,77,250853,KOR,indianred
1299,2014,78,237840,KOR,indianred
1300,2014,79,209296,KOR,indianred
1301,2014,80,177485,KOR,indianred
1302,2014,81,161975,KOR,indianred
1303,2014,82,132244,KOR,indianred
1304,2014,83,118856.62,KOR,indianred
1305,2014,84,107001.12,KOR,indianred
1306,2014,85,91552.13,KOR,indianred
1307,2014,86,76050.91,KOR,indianred
1308,2014,87,61049.31,KOR,indianred
1309,2014,88,48881.55,KOR,indianred
